Year,Gini_Index,Education_Spending_%GDP,Unemployment_%,Country_Canada,Country_China,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Japan,Country_South Africa,Country_UK,Country_USA
2019,1.5068659595303031,0.672011345159352,0.13136216672646164,False,False,False,False,False,False,False,False,False,True
2000,-1.051859921020335e-15,-0.40799293619981264,-0.05371049778453107,False,False,False,False,False,False,False,False,False,True
2019,0.6128327655325134,-1.3300862955570367,1.380183818412624,False,False,False,False,False,False,False,False,False,True
2002,1.5296391054415404,0.9091150070833263,-2.458084191041314,False,False,False,False,False,False,False,False,False,True
2017,-0.7413515908592011,0.9435088906000867,0.4032378546734558,False,False,False,False,True,False,False,False,False,False
2008,-1.4920887214385137,-0.16082029675184756,-0.34271901441211866,False,False,False,False,False,False,False,False,False,False
2013,-0.7566708518202417,0.2080164105877484,1.2180122569835574,False,False,False,False,False,False,False,False,False,False
2016,0.6324286468251189,0.6243948013755704,-0.2969039810025152,False,False,False,False,False,False,False,False,False,True
2022,-0.4225021713684238,1.5092890234487046,-0.2686300979107336,False,False,False,False,False,False,False,False,False,False
2013,0.8789753041278899,0.8069114113909294,-0.0709786403933283,False,False,False,False,False,False,False,False,False,False
2003,0.542069016070087,0.37298899227234117,-0.7120802590728506,False,False,False,False,False,False,False,False,False,False
2004,-0.028772275800159498,0.8486022960664531,-0.6435583686525739,False,False,False,False,False,False,False,False,False,True
2020,0.8999414953060244,1.0658117892989127,-0.21233811916971887,False,False,False,False,False,False,False,False,False,True
2016,1.1383118669284238,0.20196973787872963,1.5380090504252126,False,False,False,False,False,False,False,False,False,False
2021,0.33000910647418796,0.8366117489566275,-0.5464142860878396,False,False,False,False,False,False,False,False,False,False
2001,4.977647829034159,-0.7272430086260617,-0.7377966825008693,False,False,False,False,False,False,False,False,False,True
2022,0.48898350548759073,0.9521333875686695,-0.45742815989370345,False,False,False,False,True,False,False,False,False,False
2021,-1.322939116134681,-0.7190881740915858,-0.06368755506342108,False,False,False,False,False,False,False,False,False,False
2004,-0.17801421592513952,-1.0530193090921398,1.6818985649166058,False,False,False,False,True,False,False,False,False,False
2003,-0.09489404604339685,-0.19007579601209157,-0.8122312736514672,False,False,False,False,False,False,False,False,False,False
2003,-0.4011101435037445,-1.3801736999032939,2.371379911412586,False,False,False,False,True,False,False,False,False,False
2005,-0.7748286549942222,-0.6489370575432084,0.3743102867055713,False,False,False,False,True,False,False,False,False,False
2019,0.812895199745103,0.30769703609830057,-1.0430257078490404,False,False,False,False,True,False,False,False,False,False
2020,0.077463258852629,0.20903895912668014,-0.6009614040982992,False,False,False,False,False,False,False,False,False,True
2012,0.15823106369610504,0.5638702450802703,-1.956407520558504,False,False,False,False,True,False,False,False,False,False
2021,1.1917505935153054,0.5790242701615359,0.03708912927377689,False,False,False,False,True,False,False,False,False,False
2004,-0.24707918870216522,0.303513679597941,0.9589886060903094,False,False,False,False,True,False,False,False,False,False
2022,-0.4189055058118815,-0.8992841303799237,-0.036667371799369436,False,False,False,False,False,False,False,False,False,False
2022,1.1355380678997116,0.8422443779343245,0.716303232727127,False,False,False,False,True,False,False,False,False,False
2006,-1.3976849462165266,-0.1712124379859694,0.3510766962140947,False,False,False,False,False,False,False,False,False,False
2019,-0.028116463982897667,0.17209441470219614,1.1137348838193888,False,False,False,False,True,False,False,False,False,False
2000,-0.7287716314690431,0.038491766418051805,-1.022937602430286,False,False,False,False,True,False,False,False,False,False
2013,0.1863772191739749,1.4813224268028826,0.7944327444983761,False,False,False,False,False,False,False,False,False,True
2023,0.43444355618887565,-1.2360538960220684,1.7739382851058692,False,False,False,False,False,False,False,False,False,False
2003,0.4838513207774236,-0.40032576318990726,2.4359776920595984,False,False,False,False,True,False,False,False,False,False
2016,0.8379374584043906,0.4577017619834882,1.3188202597577334,False,False,False,False,False,False,False,False,False,False
2020,-0.2978842727652928,-0.042160466080082795,0.10030466425023221,False,False,False,False,False,False,False,False,False,False
2013,-0.24254300086332603,-0.5392370333944541,-1.008824352424897,False,False,False,False,False,False,False,False,False,True
2015,0.394151628570251,-1.9456114637156334,-0.8637853609977383,False,False,False,False,False,False,False,False,False,True
2013,0.7147085873489063,-0.345189513825059,-0.2359690384175747,False,False,False,False,False,False,False,False,False,True
2015,-1.2285368915839374,0.2919496641712084,1.7477370995904953,False,False,False,False,False,False,False,False,False,True
2023,0.20542241213370552,0.4696333004072188,-0.5844862102830672,False,False,False,False,False,False,False,False,False,True
2019,-0.42464790006487535,-0.2285693039026943,0.10823307962236459,False,False,False,False,False,False,False,False,False,True
2007,0.003825098272398805,0.11097169325072258,-5.777342493291899e-16,False,False,False,False,False,False,False,False,False,True
2023,-0.39040210663558167,-1.18562914397759,-3.2728466531604457,False,False,False,False,False,False,False,False,False,True
2002,-0.715540908420118,0.31842058040703775,-1.1045794982178563,False,False,False,False,True,False,False,False,False,False
2018,-0.9782546861456557,-0.054396172663261536,1.8387205656569239,False,False,False,False,False,False,False,False,False,False
2000,-0.20772733199095172,0.09844450641053387,0.9505655110019853,False,False,False,False,False,False,False,False,False,True
2001,0.24475675035929526,-0.2789728217073436,0.9571438131172483,False,False,False,False,False,False,False,False,False,True
2014,-0.6091868962713183,0.14516244547379079,-0.9836718369534145,False,False,False,False,False,False,False,False,False,False
2021,0.9832256330951391,0.5590166557888613,1.3492383070724838,False,False,False,False,True,False,False,False,False,False
2009,2.110051476185418,0.18699575048384448,-0.8640961531939527,False,False,False,False,False,False,False,False,False,False
2017,0.2933593745985233,1.0893374513921182e-15,0.02232274145695923,False,False,False,False,False,False,False,False,False,False
2021,-0.11021135690266351,0.207313298006304,0.610814768883141,False,False,False,False,False,False,False,False,False,True
2013,-0.8838723113165123,-0.4442275284595232,0.7456516779654349,False,False,False,False,False,False,False,False,False,False
2016,0.2551065152732771,-0.7585287460129213,0.4145568257978614,False,False,False,False,False,False,False,False,False,False
2012,1.2384669410620255,1.2601353554278079,-0.2630492515480496,False,False,False,False,False,False,False,False,False,True
2000,1.657086756505344,-0.9786295183676245,-1.8697007944266113,False,False,False,False,False,False,False,False,False,True
2004,1.1665036786008522,-0.8679166724487769,0.013351070439000775,False,False,False,False,False,False,False,False,False,True
2012,0.6754564554267518,-2.262881361314251,-2.18281623121975,False,False,False,False,False,False,False,False,False,True
2013,0.2907553443380352,1.3497589201398905,0.4867896994764295,False,False,False,False,False,False,False,False,False,False
2023,-1.0050297737669764,0.8107242744533955,-1.0218860954993465,False,False,False,False,False,False,False,False,False,False
2002,-0.1621596218575509,-0.38963567526118204,-0.22265440655726215,False,False,False,False,True,False,False,False,False,False
2014,-0.2653318492747163,0.5376148732231749,-0.5661067775760726,False,False,False,False,True,False,False,False,False,False
2018,-0.15637065821832544,-2.247367415073794,0.48526074484137854,False,False,False,False,False,False,False,False,False,False
2016,-0.7125792443252754,0.4026877624209909,-0.8379103509772253,False,False,False,False,True,False,False,False,False,False
2002,0.5995604135096094,-0.9046016347652943,0.1829863178881085,False,False,False,False,False,False,False,False,False,False
2015,-0.31683656779195524,1.5786088675791439,0.11306426384729039,False,False,False,False,True,False,False,False,False,False
2013,-0.388929224650716,0.2969712605829122,-0.0028288263738300177,False,False,False,False,False,False,False,False,False,True
2011,-0.7095721078409531,0.06488535436054324,0.31613504441164925,False,False,False,False,True,False,False,False,False,False
2011,0.13274746465597748,-0.868922654402577,-1.2402752655484397,False,False,False,False,False,False,False,False,False,True
2010,1.2558749168170467,-0.8627860138586382,-1.2045663189857372,False,False,False,False,False,False,False,False,False,True
2016,-0.08265245364417145,0.5177494792284765,1.3316503534508306,False,False,False,False,False,False,False,False,False,True
2007,0.17666139786905075,-0.8781095581419099,-1.569464642559197,False,False,False,False,False,False,False,False,False,True
2016,1.6453455552613891,-0.916684410409245,2.0467183521611827,False,False,False,False,True,False,False,False,False,False
2020,0.9953325356670701,1.3169577690621204,-0.20141713832731264,False,False,False,False,False,False,False,False,False,False
2022,0.4484595122793828,0.2184837384075078,-0.896819273194313,False,False,False,False,False,False,False,False,False,True
2019,0.4111126174384424,-1.1392241775831877,0.7732270605755841,False,False,False,False,True,False,False,False,False,False
2010,-0.609238508520238,0.4777101585554721,-0.6155758046608804,False,False,False,False,False,False,False,False,False,True
2001,-0.6961092509783111,-0.33746736369654273,0.26297971560090416,False,False,False,False,True,False,False,False,False,False
2009,0.05201581501168999,-1.7962607024531485,1.1458814925586949,False,False,False,False,True,False,False,False,False,False
2009,0.07454627834827099,-0.5532780426180187,0.6289265848491078,False,False,False,False,True,False,False,False,False,False
2010,-0.8283606557121672,-1.0925122574589166,0.3491312981359261,False,False,False,False,False,False,False,False,False,False
2005,0.5510945966220854,0.18730895200261846,0.5717269958960359,False,False,False,False,True,False,False,False,False,False
2003,-0.3198859003220583,-0.7069060895631754,-0.027900652714543686,False,False,False,False,True,False,False,False,False,False
2023,0.9277198754611905,0.025535281133050657,0.7243891547846438,False,False,False,False,False,False,False,False,False,False
2011,-0.12280004143188389,0.5900690608449274,-1.113717774296001,False,False,False,False,False,False,False,False,False,False
2010,-0.20141763129259493,2.25288827526371,1.35666778343795,False,False,False,False,True,False,False,False,False,False
2022,-0.9061964924687722,1.8789982568656443,-0.21941282561762032,False,False,False,False,False,False,False,False,False,False
2022,-0.8089041490706951,0.15539272768846116,0.10587635701032483,False,False,False,False,False,False,False,False,False,True
2012,1.0968750951495132,-0.11527146716793638,-0.3729348480800277,False,False,False,False,False,False,False,False,False,True
2004,0.16531282890920868,-0.6475537241867847,0.5243851384433929,False,False,False,False,False,False,False,False,False,False
2005,0.27219961772058215,-1.675844833701686,0.9615140589783567,False,False,False,False,False,False,False,False,False,False
2000,1.3481361487352161,-2.3069604756797824,-1.0349696881872357,False,False,False,False,True,False,False,False,False,False
2005,-1.2438895431427026,-0.8905079137916876,-0.13460060416211053,False,False,False,False,False,False,False,False,False,False
2017,0.5226352912045481,1.542984207463363,0.0987279376766663,False,False,False,False,True,False,False,False,False,False
2021,-1.4839765215202207,1.5092830978749816,0.35872244452515245,False,False,False,False,False,False,False,False,False,True
2008,-0.46231505506828513,0.006638620832898594,-0.35147718984630627,False,False,False,False,False,False,False,False,False,False
2023,-1.0906707381695864,0.3928075756958091,-0.48846565489072064,False,False,False,False,True,False,False,False,False,False
2014,0.6890292222696397,-0.656998022379115,0.7975744880228531,False,False,False,False,True,False,False,False,False,False
2007,-1.7520718542206284,-0.09324015420460612,0.4292801759342042,False,False,False,False,False,False,False,False,False,True
2018,-0.27795018837560687,-0.8252289012923444,0.14322922617813394,False,False,False,False,False,False,False,False,False,False
2023,-1.1028243574828311,-0.8269917318507756,1.1520516537978547,False,False,False,False,False,False,False,False,False,True
2015,-0.8328403800139214,0.5373578531463766,-1.372230521913642,False,False,False,False,True,False,False,False,False,False
2005,-0.6959686598624439,-0.6575636684871234,0.7120543119088822,False,False,False,False,True,False,False,False,False,False
2005,1.0980654587287844,0.4192502687744756,0.29754977297969415,False,False,False,False,False,False,False,False,False,False
2021,-0.37134168306958226,-0.20807939352384516,-1.4865759527255042,False,False,False,False,True,False,False,False,False,False
2002,1.4606543254742137,1.3275422221476825,1.070991813967447,False,False,False,False,False,False,False,False,False,False
2009,1.6465231208679991,0.4782937152218929,0.5085322963539872,False,False,False,False,False,False,False,False,False,True
2000,1.803824122143199,0.17607311105958523,0.6387681492697376,False,False,False,False,False,False,False,False,False,False
2013,-0.12578303667111215,-1.467073254054298,-0.36327997617726143,False,False,False,False,False,False,False,False,False,False
2003,0.1132574589300953,-0.5449388920369295,0.6770622021746541,False,False,False,False,True,False,False,False,False,False
2011,0.262121255383115,-0.11299528558973655,-0.780183307191321,False,False,False,False,True,False,False,False,False,False
2005,-0.399994114894704,-0.010122127699514594,-1.3797339574911724,False,False,False,False,False,False,False,False,False,False
2010,0.30334749429116775,0.5870951762091263,-0.07973925765590331,False,False,False,False,True,False,False,False,False,False
2011,-0.904242200363578,0.13848756711032428,0.5916097060269535,False,False,False,False,True,False,False,False,False,False
2009,-1.7394142422787675,-1.0774477885141192,0.9232683256132916,False,False,False,False,True,False,False,False,False,False
2017,0.5607210323407125,0.5173184623783391,0.08002886574727315,False,False,False,False,False,False,False,False,False,False
2006,-0.3842597782695008,-0.5162466082472369,0.004746233663263219,False,False,False,False,True,False,False,False,False,False
2006,-0.9410993143809084,-0.6990069923061153,0.9226778876693774,False,False,False,False,False,False,False,False,False,False
2010,-0.8287705087925615,-1.1456256310830852,-0.3928250148299206,False,False,False,False,True,False,False,False,False,False
2003,1.272171291117631,-0.40837606494007805,-0.6154695351370895,False,False,False,False,False,False,False,False,False,True
2019,0.3386474765873057,-0.6103846857336322,1.5119248879323013,False,False,False,False,True,False,False,False,False,False
2000,-1.4257239970724327,1.0752484982253245,-0.3380146564958248,False,False,False,False,True,False,False,False,False,False
2012,-1.1278864758930007,-0.326134751366417,0.8273450512611611,False,False,False,False,False,False,False,False,False,False
2017,-0.33283762574815273,0.4584936027735556,1.2595989785219324,False,False,False,False,False,False,False,False,False,False
2008,0.34956949361812034,-1.8324820575811176,0.13790312217487571,False,False,False,False,True,False,False,False,False,False
2023,-0.7793368733514717,0.6667707376128277,0.19044097655410663,False,False,False,False,False,False,False,False,False,True
2023,-0.22719940548422338,0.5656608484265485,1.687127755287188,False,False,False,False,True,False,False,False,False,False
2008,0.028161009304578436,-1.491999574377266,-1.3431980141424449,False,False,False,False,True,False,False,False,False,False
2022,0.046562391696359985,-0.9190982968634881,-1.359745333009652,False,False,False,False,False,False,False,False,False,True
2008,-2.200985358757399,-0.7141788403956751,0.7287252774093556,False,False,False,False,False,False,False,False,False,False
2009,0.12328030307755442,-0.2625389073878008,-0.465826523311017,False,False,False,False,True,False,False,False,False,False
2001,-1.612740217182573,-0.7553051768926629,0.7735652909985732,False,False,False,False,False,False,False,False,False,False
2005,-0.32796919937487146,-0.3040102662149918,-0.12205769196692079,False,False,False,False,False,False,False,False,False,False
2014,-0.518950512215146,0.577611741286012,0.7455399349410597,False,False,False,False,False,False,False,False,False,True
2002,-1.031733893104026,-0.6113242310238061,-0.9270482751798631,False,False,False,False,False,False,False,False,False,True
2010,0.6753299517749183,0.22799827326263378,0.5312260206227216,False,False,False,False,False,False,False,False,False,False
2005,-1.0719194481761876,0.10857931277990296,-0.5557961985558135,False,False,False,False,True,False,False,False,False,False
2002,-0.5380665729874131,-2.9655450615007863,0.6357326453453679,False,False,False,False,False,False,False,False,False,False
2023,0.7069211290447787,-0.8562867038063529,2.240150851331109,False,False,False,False,True,False,False,False,False,False
2010,-0.5634371665957826,0.9034646071884371,-0.8519497956216808,False,False,False,False,True,False,False,False,False,False
2014,-0.7473065451284686,-0.9415592238804081,-0.4124869551896774,False,False,False,False,False,False,False,False,False,True
2012,-0.3117654281190522,-1.1143443679760596,-0.19164027842175174,False,False,False,False,True,False,False,False,False,False
2019,0.4064981132497797,0.9527491069855056,0.2479091817058406,False,False,False,False,True,False,False,False,False,False
2009,1.211049352520282,0.08690054137787767,-2.3026863203865227,False,False,False,False,False,False,False,False,False,False
2005,-0.9050641479645185,1.3661892691134283,-0.03456946825788445,False,False,False,False,False,False,False,False,False,True
2014,-0.8330833897740507,-0.5197127336600942,-0.2801763216637856,False,False,False,False,True,False,False,False,False,False
2017,-0.31903100630238584,1.1158626648334151,-0.2733065860726473,False,False,False,False,True,False,False,False,False,False
2017,0.13082950537820257,-0.9357793320917048,0.22037808300439524,False,False,False,False,False,False,False,False,False,True
2006,-0.7577312548397502,-2.583792524354998,0.27846956648708604,False,False,False,False,False,False,False,False,False,False
2014,0.5380082364204163,0.5969504243782613,0.2633564257870969,False,False,False,False,False,False,False,False,False,True
2017,-0.8883267280643599,0.49879178448378264,-1.1178805702441683,False,False,False,False,False,False,False,False,False,True
2017,-1.7619561410017972,0.5965664258265652,-0.3113109847437928,False,False,False,False,True,False,False,False,False,False
2019,0.398746433113137,-0.26630943354781017,-0.3522693377321391,False,False,False,False,True,False,False,False,False,False
2008,0.5016145371964739,1.375697606006078,0.4474824469995461,False,False,False,False,False,False,False,False,False,False
2023,0.8542909086464123,0.7855697224624044,-1.0096200890228726,False,False,False,False,True,False,False,False,False,False
2001,-1.842824018572007,1.0893374513921182e-15,0.12167007484953542,False,False,False,False,True,False,False,False,False,False
2007,-0.6647957050736172,0.055708603986142795,1.5027719575369862,False,False,False,False,False,False,False,False,False,True
2019,-0.2965793414918241,-1.3853156301088245,-2.663222241931367,False,False,False,False,True,False,False,False,False,False
2001,1.4869743879605841,0.0027177043238420556,-0.23278295807665184,False,False,False,False,False,False,False,False,False,False
2010,-0.21499061780667242,0.28903743296377243,-2.003614607745968,False,False,False,False,False,False,False,False,False,True
2006,-1.2695839371239366,1.9309058141814828,-0.06673391343469534,False,False,False,False,False,False,False,False,False,False
2005,0.18998457461984147,0.1973822790943951,0.7481660902703876,False,False,False,False,False,False,False,False,False,True
2009,1.0894956667588183,-1.090062140932165,-0.5655027037118259,False,False,False,False,True,False,False,False,False,False
2004,0.9004677935159127,0.3948410097044215,0.8365616514177638,False,False,False,False,False,False,False,False,False,True
2010,0.42541326053029144,1.1702086011555788,1.260778339173407,False,False,False,False,False,False,False,False,False,True
2000,0.1596891913097677,1.6127661816314875,0.32501330722411653,False,False,False,False,True,False,False,False,False,False
2001,-2.087840837849616,-0.16854669497652075,-0.5694634957791314,False,False,False,False,True,False,False,False,False,False
2023,-0.05078789866129766,-0.2594903802151688,0.45598171196413473,False,False,False,False,False,False,False,False,False,False
2000,0.08464188960043524,-1.4484607295630352,1.5730547909967993,False,False,False,False,False,False,False,False,False,False
2018,-0.21561972331291174,-0.655650900237501,-1.3658031003057394,False,False,False,False,True,False,False,False,False,False
2001,0.5544726834391865,0.3610155839741229,1.0142321013630509,False,False,False,False,True,False,False,False,False,False
2020,-0.2299094683861575,-1.5588515527714228,-1.3246052356289664,False,False,False,False,True,False,False,False,False,False
2019,-0.40094928225266224,1.9453765971014247,-1.547708244667007,False,False,False,False,False,False,False,False,False,True
2022,0.8492698958173602,-0.4136147552254055,-1.2705543742470968,False,False,False,False,False,False,False,False,False,True
2020,-0.44094169288599144,0.0544384226633993,-0.10543061761201883,False,False,False,False,False,False,False,False,False,True
2023,-0.016158444500997283,0.2720485898801831,1.1653076505455813,False,False,False,False,True,False,False,False,False,False
2003,0.723617033866303,1.0442464817930237,-2.0292174207358946,False,False,False,False,False,False,False,False,False,False
2011,-0.9712781774821743,0.19803745779597412,0.8984995844583994,False,False,False,False,True,False,False,False,False,False
2021,-1.0676653094634094,-1.111668022580375,-0.21638619276380744,False,False,False,False,False,False,False,False,False,True
2019,1.1325599048921153,0.3502128801344351,-1.1430962094305825,False,False,False,False,False,False,False,False,False,True
2017,-0.6000419975652115,1.0421856638218707,0.5102034394498144,False,False,False,False,True,False,False,False,False,False
2000,0.5414448036568792,-0.9415217002111399,-0.530297080557361,False,False,False,False,True,False,False,False,False,False
2000,-1.650455133620563,0.7213253256019677,2.1370249002203923,False,False,False,False,False,False,False,False,False,True
2023,-1.051859921020335e-15,0.18580929930506124,0.4193515852239413,False,False,False,False,False,False,False,False,False,True
2013,0.24992996144403315,0.029702734226893276,-5.777342493291899e-16,False,False,False,False,False,False,False,False,False,True
2003,-0.18685125136002428,-0.6916054460510189,0.5654701139636624,False,False,False,False,True,False,False,False,False,False
2004,0.2582804274899098,-0.28172069950974754,1.2438832595340077,False,False,False,False,False,False,False,False,False,True
2010,1.5915624679916447,0.3666658614799602,1.3388258107345654,False,False,False,False,False,False,False,False,False,True
2023,-1.1726129916440888,-0.47985363660603314,0.8384921119628805,False,False,False,False,False,False,False,False,False,False
2022,-0.0396661467574746,-1.0245197190377224,1.2763510454169853,False,False,False,False,True,False,False,False,False,False
2012,1.238724836759343,-1.0645960642244596,1.1070322593536794,False,False,False,False,False,False,False,False,False,False
2015,-1.0443973895124294,0.2119786631734477,0.8202000367208183,False,False,False,False,False,False,False,False,False,False
2023,-0.5929496153934865,0.4164098210211419,-0.45173821392788105,False,False,False,False,False,False,False,False,False,True
2012,-1.6433175768119537,-0.13007377330068456,1.1596935442343044,False,False,False,False,True,False,False,False,False,False
2023,1.9141099005931945,1.7173195299979023,-0.4852277022031843,False,False,False,False,False,False,False,False,False,True
2021,-2.0316950559880054,-1.7323377484294116,0.1901656977722678,False,False,False,False,True,False,False,False,False,False
2001,0.635731915960514,0.30890644415704754,-0.4340210445383397,False,False,False,False,False,False,False,False,False,False
2015,-1.245853692738216,-1.8697636436215634,0.5906069528264367,False,False,False,False,True,False,False,False,False,False
2005,-1.007005346789377,-0.1655101377435827,1.1814764159710553,False,False,False,False,False,False,False,False,False,True
2013,0.87143642426243,0.1816846611921917,-0.4639822898746515,False,False,False,False,False,False,False,False,False,True
2000,-0.7330954695279314,-0.23685374203825688,-1.4444355356273038,False,False,False,False,False,False,False,False,False,True
2016,0.5053433581893512,-1.979072335742351,0.9189877442063942,False,False,False,False,True,False,False,False,False,False
2010,1.1521818812316418,-0.15698689921525713,0.943439554861643,False,False,False,False,False,False,False,False,False,False
2018,0.10467714868285224,-0.06079013295509412,1.4594573390358236,False,False,False,False,False,False,False,False,False,False
2002,0.7162933044937623,0.8169421017585049,0.8051754859799327,False,False,False,False,True,False,False,False,False,False
2010,-0.0019299908754710647,-1.4638361149568944,0.8276926219114326,False,False,False,False,False,False,False,False,False,True
2004,0.039223657361856,1.350198687692854,-0.7669917444128701,False,False,False,False,False,False,False,False,False,False
2016,-0.6375399255419287,-2.5341084336060367,0.6521228005865037,False,False,False,False,False,False,False,False,False,True
2021,1.6396599650007444,-1.3352745329836286,2.0276724849569865,False,False,False,False,True,False,False,False,False,False
2006,0.5862216414203864,0.1091672442606662,-0.6065590809191188,False,False,False,False,False,False,False,False,False,True
2009,0.3898909062495825,0.2411563608415745,-1.2553944278184013,False,False,False,False,False,False,False,False,False,False
2010,0.6106034253995533,1.419855417387462,0.0701466157697307,False,False,False,False,False,False,False,False,False,False
2002,-0.6751658874092925,0.1259628385883653,0.8476648470166583,False,False,False,False,False,False,False,False,False,True
2019,0.7533195400733216,-0.16328541542063424,0.14425103998087077,False,False,False,False,True,False,False,False,False,False
2009,1.3083740823528127,0.3724190728940796,1.6734357159124302,False,False,False,False,False,False,False,False,False,True
2009,-1.2999440146136885,-2.360878948958499,-0.9064804742512634,False,False,False,False,True,False,False,False,False,False
2013,0.40743987255433367,-1.0523669643822569,-1.545743342168575,False,False,False,False,False,False,False,False,False,True
2011,-0.017814082552580338,-1.216881618482947,1.3272840555019942,False,False,False,False,False,False,False,False,False,False
2014,-0.5347340255133013,0.870372122378285,-1.440736881413408,False,False,False,False,True,False,False,False,False,False
2009,-1.0446335458689835,1.211894600898488,0.2424161537672324,False,False,False,False,True,False,False,False,False,False
2009,0.8607473804291341,1.7662249015123448,1.3007646271604154,False,False,False,False,True,False,False,False,False,False
2018,0.11115462671809365,0.4951813206705693,0.14403533345044042,False,False,False,False,False,False,False,False,False,False
2000,-0.25756161023699514,0.8115732436779353,-0.7479594364687627,False,False,False,False,False,False,False,False,False,True
2023,0.40816759915405304,0.028514261937240947,1.174380771568084,False,False,False,False,False,False,False,False,False,False
2009,-0.18681584324775372,-0.5535726364737011,0.09963345476068734,False,False,False,False,True,False,False,False,False,False
2001,-0.6989535633435936,-1.1229555592060843,-0.28250902494121116,False,False,False,False,False,False,False,False,False,True
2016,0.04095209397871695,-1.2108729798975228,1.5365795175611028,False,False,False,False,False,False,False,False,False,False
2023,-0.09846063938666566,-1.4090586490043668,-0.4340086964859891,False,False,False,False,True,False,False,False,False,False
2006,-1.6494487127105215,0.6536985695554501,-0.6517784413082649,False,False,False,False,True,False,False,False,False,False
2006,-1.051859921020335e-15,-0.4658766193686067,-0.9478100919840109,False,False,False,False,False,False,False,False,False,False
2019,-1.1966420801435111,-0.7735874680526621,-5.777342493291899e-16,False,False,False,False,False,False,False,False,False,False
2008,-1.5403884194941524,-2.052684591016089,0.3502561601613002,False,False,False,False,False,False,False,False,False,False
2021,0.34183313876068894,-0.9596509860144515,-0.5426321280490635,False,False,False,False,True,False,False,False,False,False
2001,-0.6675952561493815,-0.3453613994601613,-1.4710239813877828,False,False,False,False,False,False,False,False,False,False
2013,0.851409231446203,-1.571163407125391,1.3074983259293784,False,False,False,False,True,False,False,False,False,False
2016,-1.6977751331618305,2.546299044830521,-0.5282919757383457,False,False,False,False,False,False,False,False,False,False
2000,-0.3380553031184722,-1.3787900267574447,-1.8419942045824313,False,False,False,False,True,False,False,False,False,False
2008,-0.6206613324050959,1.0672478010138577,0.018223183856621483,False,False,False,False,True,False,False,False,False,False
2019,-1.4751599129596342,-0.1819128135336445,0.9405895281920492,False,False,False,False,False,False,False,False,False,True
2020,-0.06906688656246289,-0.6194672565818259,0.6356361734896318,False,False,False,False,False,False,False,False,False,False
2018,-1.3976184779222758,-0.30839534585744327,0.012223427841533468,False,False,False,False,False,False,False,False,False,False
2003,0.12423466338151679,-0.04986068558229683,-0.498063897681459,False,False,False,False,True,False,False,False,False,False
2007,0.5666047220116474,0.15859812921297872,-0.6140133640086574,False,False,False,False,True,False,False,False,False,False
2012,0.16405993643184655,-1.0271133013816491,1.1779768282151544,False,False,False,False,True,False,False,False,False,False
2003,-1.051859921020335e-15,0.48514194648665926,-1.9723662375246909,False,False,False,False,False,False,False,False,False,True
2008,0.8423748321805512,-0.3377097969594319,-0.9931203394652525,False,False,False,False,False,False,False,False,False,True
2008,-0.09735697461341138,-1.3698757669972499,-0.1605032213636203,False,False,False,False,True,False,False,False,False,False
2021,-0.8072768540791444,-0.4834408993439813,-2.0128707175233296,False,False,False,False,False,False,False,False,False,False
2017,-0.6144661946250036,1.3293264552997517,-0.27965818898546385,False,False,False,False,False,False,False,False,False,False
2011,-0.5953007952079574,0.15164564003396927,-1.2641565327087285,False,False,False,False,False,False,False,False,False,True
2009,-1.0002961742353873,-0.05917465055884469,0.3962570184911626,False,False,False,False,False,False,False,False,False,True
2010,0.6229643339581215,-0.45388155079869913,-5.777342493291899e-16,False,False,False,False,True,False,False,False,False,False
2006,0.39441863925196025,1.0893374513921182e-15,-0.45701820564592754,False,False,False,False,False,False,False,False,False,False
2008,-1.5524690197840312,0.15230712643622707,-0.6944258758440766,False,False,False,False,True,False,False,False,False,False
2005,-0.8075404945099661,-0.3241438799715357,0.592793622891639,False,False,False,False,False,False,False,False,False,True
2018,-1.0435049460904389,0.3819121860619216,-0.13423840130360898,False,False,False,False,False,False,False,False,False,False
2015,0.20828676107808564,0.2535198757694326,0.8560694399927168,False,False,False,False,False,False,False,False,False,False
2014,0.8825884951848101,-1.2341866695977506,1.111611441720769,False,False,False,False,False,False,False,False,False,True
2006,0.3245010550033471,0.45428558003209896,-0.3470719267901146,False,False,False,False,True,False,False,False,False,False
2015,-0.696396156322679,-1.0002943847570442,-0.7471741316145281,False,False,False,False,True,False,False,False,False,False
2004,-0.35690714163932824,-1.0406500518903161,-0.47577597795663146,False,False,False,False,False,False,False,False,False,False
2015,-1.3107390765590161,-0.08844949137628329,2.5301573621569817,False,False,False,False,False,False,False,False,False,True
2000,-1.2426228540869284,0.18969419875144036,-0.6694791466679962,False,False,False,False,False,False,False,False,False,False
2018,0.6778902462312952,0.5397008795443916,-0.23749169004719167,False,False,False,False,False,False,False,False,False,True
2004,1.2090993600115307,-2.179426410779914,0.14225255199128872,False,False,False,False,True,False,False,False,False,False
2006,-0.7084546464444276,0.7107432099009459,0.4662894465737926,False,False,False,False,False,False,False,False,False,True
2018,-0.030845332138600686,0.341242108044677,0.033855346856243716,False,False,False,False,True,False,False,False,False,False
2021,0.5663959917241304,-0.7760992163018658,1.6638450734702455,False,False,False,False,False,False,False,False,False,True
2004,-1.551437770622435,-0.2955370227355817,0.16323512276889282,False,False,False,False,False,False,False,False,False,False
